x,y,state,wkt
-89.508381,-71.113743,Yf,POINT(-8.856 11.686)
179.691986,-52.484,OkgMeUW,POINT(34.437 37.431)
-130.477022,1.65891,ALLVCSu,POINT(-58.944 23.547)
32.599024,-42.776838,BSNWRp,"POLYGON((164.219 -43.221, 164.219 -15.662, -12.404 -15.662, -12.404 -43.221, 164.219 -43.221))"
-120.365639,-57.287488,glbdNCq,"POLYGON((-174.435 52.941, -174.435 -3.855, -6.384 -3.855, -6.384 52.941, -174.435 52.941))"
120.158976,-43.275061,HjkTD,POINT(35.497 33.994)
-27.822485,-36.281402,DHfNOtx,POINT(-94.344 -10.942)
118.344763,60.10061,dsZEFY,"LINESTRING(43.548 12.115, -103.979 -60.516)"
123.688686,58.200221,UpjJe,POINT(-106.203 53.551)
151.789372,-39.702407,Wd,POINT(-88.199 -30.286)
-151.738788,7.346736,wdu,"POLYGON((127.205 -46.706, 127.205 81.201, 148.684 81.201, 148.684 -46.706, 127.205 -46.706))"
87.606176,-11.52089,EQjaC,POINT(19.987 21.225)
152.696206,-82.609826,ZpebJ,POINT(-46.124 25.124)
-125.626917,-45.801588,qaNrW,"POLYGON((-89.898 -0.211, -89.898 7.925, 63.853 7.925, 63.853 -0.211, -89.898 -0.211))"
-140.069441,61.880432,yMR,"POLYGON((-5.765 -25.428, -5.765 -73.948, 12.757 -73.948, 12.757 -25.428, -5.765 -25.428))"
41.109527,-1.633937,WwSRnxo,"POLYGON((62.150 -77.513, 62.150 -69.496, -102.180 -69.496, -102.180 -77.513, 62.150 -77.513))"
171.355472,-64.499509,ewwV,POINT(101.207 -8.739)
-7.059184,-27.103672,xgasL,POINT(84.465 58.552)
-139.01623,-57.279676,iMChYS,POINT(21.829 19.890)
42.595128,31.397421,TFF,POINT(-128.109 13.901)
-143.686849,16.453726,vMpVj,POINT(11.180 -10.583)
94.987861,59.074592,ocBrVnY,"POLYGON((-43.289 2.768, -43.289 -72.366, -119.788 -72.366, -119.788 2.768, -43.289 2.768))"
-30.11071,-27.639054,DAVRA,"POLYGON((-5.745 -39.339, -5.745 -56.066, -77.161 -56.066, -77.161 -39.339, -5.745 -39.339))"
-63.793965,32.2509,TVIR,"POLYGON((-104.470 -53.457, -104.470 -30.483, 0.446 -30.483, 0.446 -53.457, -104.470 -53.457))"
137.204773,-35.466698,TFblFNt,"POLYGON((-166.510 47.882, -166.510 -37.134, -65.313 -37.134, -65.313 47.882, -166.510 47.882))"
0.643781,-75.313405,dh,POINT(-87.221 -3.868)
20.019521,27.594123,Xtwu,"POLYGON((156.810 -25.377, 156.810 -42.572, 24.949 -42.572, 24.949 -25.377, 156.810 -25.377))"
178.786169,62.402365,dXmJ,"POLYGON((-117.621 -43.861, -117.621 -51.753, -96.673 -51.753, -96.673 -43.861, -117.621 -43.861))"
113.488749,7.625428,hAP,"POLYGON((178.425 -1.945, 178.425 65.576, -115.594 65.576, -115.594 -1.945, 178.425 -1.945))"
13.721221,31.620603,EQ,"POLYGON((176.348 -3.258, 176.348 -83.841, -36.188 -83.841, -36.188 -3.258, 176.348 -3.258))"
22.580775,53.132217,Mp,"LINESTRING(-88.862 61.542, 129.306 -37.254)"
82.159804,-71.725486,qEJ,"POLYGON((127.992 78.226, 127.992 -22.266, -71.459 -22.266, -71.459 78.226, 127.992 78.226))"
100.341106,-32.14761,Eeazm,"POLYGON((116.205 29.498, 116.205 -8.440, 120.999 -8.440, 120.999 29.498, 116.205 29.498))"
161.726601,23.046696,MtuBK,POINT(7.814 50.168)
78.250742,-74.541343,wDh,"POLYGON((-87.985 56.862, -87.985 27.662, -136.804 27.662, -136.804 56.862, -87.985 56.862))"
135.427415,-9.084748,pwFZK,"LINESTRING(-172.690 -40.686, -159.095 81.254)"
12.161801,-6.926757,aBFYVw,"LINESTRING(120.827 -7.977, 138.197 -20.310)"
-76.617054,31.998226,tWZMtNF,"LINESTRING(-161.804 -3.679, 114.675 -49.447)"
-143.342288,39.966708,TPjdZz,POINT(13.841 -51.074)
77.25512,-37.38703,kATK,"POLYGON((150.572 -65.518, 150.572 15.639, -148.393 15.639, -148.393 -65.518, 150.572 -65.518))"
-33.031641,73.736013,IKNOY,"LINESTRING(34.399 -8.188, 162.474 47.873)"
-97.400375,-23.013887,BhnPZ,"POLYGON((46.320 -84.135, 46.320 -14.384, 4.646 -14.384, 4.646 -84.135, 46.320 -84.135))"
-88.106506,-44.395041,veJT,"LINESTRING(-73.015 32.574, 145.589 -4.567)"
-126.039069,-17.459797,ExPiYMk,"POLYGON((90.272 72.715, 90.272 39.506, -2.994 39.506, -2.994 72.715, 90.272 72.715))"
-34.255244,76.144027,AuRNOMW,"POLYGON((-43.120 -21.784, -43.120 -31.352, 127.593 -31.352, 127.593 -21.784, -43.120 -21.784))"
-73.174893,-72.372528,SPFCXhP,POINT(-70.821 26.886)
30.076377,2.740136,FyvlR,"POLYGON((-32.407 6.316, -32.407 14.831, 138.201 14.831, 138.201 6.316, -32.407 6.316))"
53.672086,-16.52623,FrF,"LINESTRING(-144.607 -26.240, -83.947 -23.942)"
-156.104616,64.528961,GnN,"POLYGON((-139.861 75.928, -139.861 69.175, -127.160 69.175, -127.160 75.928, -139.861 75.928))"
-83.888562,-7.144976,WITbAuF,POINT(39.723 1.055)
-99.629438,67.575934,Ivs,POINT(5.704 -37.478)
55.815739,-58.730707,lOcnR,"POLYGON((-108.371 -72.535, -108.371 44.988, -56.585 44.988, -56.585 -72.535, -108.371 -72.535))"
-75.295462,-56.093748,OD,"LINESTRING(-31.285 70.368, -33.927 16.731)"
159.85393,-18.983368,IePt,"LINESTRING(43.135 -30.064, -98.167 -6.892)"
142.349527,22.570415,Vzh,POINT(3.471 11.979)
88.239183,37.64915,zsR,POINT(71.845 -60.482)
-51.695716,39.642183,vuMEsL,"POLYGON((-91.384 -63.808, -91.384 -19.467, -135.310 -19.467, -135.310 -63.808, -91.384 -63.808))"
-60.100112,47.113843,rclJ,POINT(-35.008 18.443)
-75.264347,14.922592,ZHeRZ,"POLYGON((-118.270 77.643, -118.270 57.556, 67.415 57.556, 67.415 77.643, -118.270 77.643))"
-115.078011,-31.600644,Gcup,"POLYGON((-4.774 23.417, -4.774 84.788, 29.527 84.788, 29.527 23.417, -4.774 23.417))"
123.183796,7.91243,tAlZJIC,POINT(10.005 17.941)
-9.934253,44.211338,sJu,"POLYGON((18.743 4.297, 18.743 6.069, -54.812 6.069, -54.812 4.297, 18.743 4.297))"
65.804938,76.907254,VJe,"LINESTRING(-113.674 0.957, -152.805 18.675)"
137.253263,-38.068546,Hf,"LINESTRING(117.499 -69.212, 135.905 -20.273)"
26.994115,-29.720137,PjqIQj,"LINESTRING(-79.169 -15.477, -56.889 13.131)"
-26.621493,38.621345,lO,"POLYGON((174.415 -39.100, 174.415 -63.579, 153.914 -63.579, 153.914 -39.100, 174.415 -39.100))"
-29.621276,-12.969203,SlRdlE,POINT(-0.340 18.193)
147.337585,72.350751,ujjT,"POLYGON((-104.950 45.861, -104.950 29.105, 6.622 29.105, 6.622 45.861, -104.950 45.861))"
-52.862601,47.249611,VJKPEUb,"POLYGON((-60.997 52.629, -60.997 -17.021, 42.430 -17.021, 42.430 52.629, -60.997 52.629))"
-99.119789,67.555427,XkySpk,"LINESTRING(175.557 13.077, -64.472 10.695)"
-77.70213,34.384394,HcKPoNl,POINT(-29.298 -53.552)
140.298993,68.511821,vuN,"POLYGON((-86.285 -56.352, -86.285 -46.896, -93.288 -46.896, -93.288 -56.352, -86.285 -56.352))"
-99.478537,68.629728,CmZ,"LINESTRING(-133.473 -53.297, -54.728 -7.536)"
0.921167,26.535091,TpREv,"POLYGON((-91.010 13.162, -91.010 -4.087, 84.243 -4.087, 84.243 13.162, -91.010 13.162))"
-27.65848,-27.926001,CrGrEAt,"LINESTRING(133.059 1.536, -60.114 83.340)"
-96.072727,17.705252,LyWAsKt,"LINESTRING(50.009 -45.200, 119.410 -37.173)"
-94.323196,72.166991,hbbdcgz,"LINESTRING(101.777 -73.647, -20.542 -5.125)"
-175.138019,78.007168,TveaDC,POINT(-67.653 6.801)
-157.241197,-49.815802,xx,"LINESTRING(42.046 -2.992, 74.290 53.657)"
144.119409,-81.855901,hOGRhR,POINT(114.204 37.072)
124.064889,38.405008,Niqoi,POINT(23.820 10.360)
-60.387915,49.094904,SzR,"LINESTRING(133.298 27.474, 65.203 12.642)"
155.122971,57.952412,jKWwADr,POINT(166.721 11.977)
16.142358,72.9256,ItviRN,POINT(2.981 28.832)
-1.369016,-79.266436,DHPBp,"LINESTRING(-140.243 -66.395, -35.728 -2.887)"
-167.612305,-81.505755,vzJTLS,"POLYGON((-110.320 -69.686, -110.320 72.720, -175.696 72.720, -175.696 -69.686, -110.320 -69.686))"
-106.531573,7.461229,flxHJVW,"LINESTRING(36.334 53.789, -53.436 46.472)"
85.750273,-4.20391,WpNHw,POINT(10.217 -3.814)
-163.034766,-32.21943,gpCMviu,POINT(-70.584 35.438)
-97.250794,-27.687083,sJEh,POINT(49.211 -5.820)
-40.959684,12.106843,YbnxK,"POLYGON((-157.552 -83.201, -157.552 -54.852, 129.710 -54.852, 129.710 -83.201, -157.552 -83.201))"
-89.401504,-10.286602,PAZF,"LINESTRING(72.653 -22.984, -107.037 -23.281)"
140.311222,26.404011,WplLmYT,"LINESTRING(-55.821 -14.916, 129.848 17.314)"
-146.892869,-72.760126,jHKF,"LINESTRING(-81.920 78.315, -155.610 27.486)"
-155.012926,79.542853,syptmx,"POLYGON((30.799 -16.323, 30.799 45.866, 99.029 45.866, 99.029 -16.323, 30.799 -16.323))"
121.09236,62.002087,Pd,"LINESTRING(-76.476 -61.359, -98.280 -49.580)"
119.300025,-30.926901,kUBKGYE,"POLYGON((-78.499 28.536, -78.499 -41.012, 76.741 -41.012, 76.741 28.536, -78.499 28.536))"
126.709966,-16.390576,LXbzDB,POINT(-34.223 -38.840)
-17.79915,14.780216,jhTujG,POINT(-83.191 -63.286)
9.694211,41.095915,btWHG,"LINESTRING(118.304 25.972, -111.454 -59.236)"
30.703505,42.272649,LKCLA,"POLYGON((116.012 23.314, 116.012 -41.462, -41.345 -41.462, -41.345 23.314, 116.012 23.314))"
-66.315743,-34.820594,MwZLw,"LINESTRING(-54.519 -50.111, -88.910 20.250)"
-139.06784,46.177225,sDKScPx,POINT(52.140 36.476)
114.43571,11.127926,YfTVKbA,POINT(18.697 -18.513)
156.224522,-49.760923,FDEhm,"POLYGON((-54.735 -58.866, -54.735 23.215, 69.574 23.215, 69.574 -58.866, -54.735 -58.866))"
-139.992062,-5.600957,IUxef,"POLYGON((38.229 -42.023, 38.229 -78.625, 150.656 -78.625, 150.656 -42.023, 38.229 -42.023))"
-102.451141,-29.441218,sofY,POINT(4.849 -16.368)
-89.599028,33.426905,QjFvTk,"POLYGON((-36.507 -60.258, -36.507 -76.960, -123.216 -76.960, -123.216 -60.258, -36.507 -60.258))"
105.643022,44.303502,qKWB,"LINESTRING(-133.731 -62.328, -9.813 -18.779)"
-61.738695,-60.606383,OdYI,"POLYGON((0.924 22.669, 0.924 -16.944, 62.265 -16.944, 62.265 22.669, 0.924 22.669))"
64.490741,22.915657,dQ,"POLYGON((127.159 -71.212, 127.159 11.145, -121.362 11.145, -121.362 -71.212, 127.159 -71.212))"
-64.119303,-76.554466,kI,"POLYGON((80.100 -71.389, 80.100 -53.591, 47.352 -53.591, 47.352 -71.389, 80.100 -71.389))"
-57.838833,73.337817,MviOW,"LINESTRING(146.233 12.297, -93.495 15.508)"
-150.015224,-50.256921,oPIzs,POINT(27.890 14.582)
31.460446,-63.09147,RGZB,"LINESTRING(58.942 -40.780, 90.833 -63.261)"
-66.296005,19.874028,pqTb,POINT(43.706 -2.452)
-174.044959,-14.498818,bOfxGl,"LINESTRING(65.078 39.566, -124.676 63.397)"
18.16956,7.451544,qhdsE,"POLYGON((-51.012 72.528, -51.012 41.139, 160.331 41.139, 160.331 72.528, -51.012 72.528))"
-99.427606,-52.607322,CoDyxN,"LINESTRING(15.330 -48.011, 150.185 -75.362)"
157.58011,2.847224,GTa,POINT(71.499 -1.970)
6.497145,-10.244012,LpOr,POINT(106.148 -62.135)
-160.297321,-32.112337,XyNq,"LINESTRING(5.957 21.982, 76.849 -33.608)"
-73.410032,-24.342723,Gkh,"LINESTRING(82.677 -18.573, -88.418 20.617)"
-90.979916,62.99906,zFSq,"POLYGON((-46.033 -18.044, -46.033 7.131, 36.136 7.131, 36.136 -18.044, -46.033 -18.044))"
-109.039965,-70.707575,WV,"POLYGON((-167.305 31.541, -167.305 72.514, 109.249 72.514, 109.249 31.541, -167.305 31.541))"
59.706446,18.481752,AaEX,POINT(-12.117 -36.364)
34.544478,-38.434035,bbZP,POINT(33.374 18.888)
147.594207,79.37449,vO,POINT(-32.588 11.968)
118.276903,-55.649928,eKzXtd,"POLYGON((-108.922 -23.293, -108.922 45.141, 38.625 45.141, 38.625 -23.293, -108.922 -23.293))"
159.764189,-70.274533,ue,"LINESTRING(44.631 -63.490, 46.161 12.327)"
-83.268541,55.916067,vUIZzp,"POLYGON((-132.989 40.422, -132.989 26.469, 99.390 26.469, 99.390 40.422, -132.989 40.422))"
124.259726,-29.054994,LbO,"POLYGON((167.411 -36.361, 167.411 -73.927, 56.046 -73.927, 56.046 -36.361, 167.411 -36.361))"
-80.313559,-84.776495,fx,"LINESTRING(-39.638 81.090, -20.312 -49.818)"
118.888702,24.993113,AiYT,POINT(25.766 -15.974)
-41.116616,-48.073831,FFjeNcy,POINT(106.092 3.100)
-130.257516,65.760929,Xnjxu,"POLYGON((25.412 61.962, 25.412 -5.090, -37.549 -5.090, -37.549 61.962, 25.412 61.962))"
80.312026,47.579883,dmIJ,"POLYGON((-95.872 15.851, -95.872 -53.336, 40.262 -53.336, 40.262 15.851, -95.872 15.851))"
155.569621,-13.698024,bRX,"POLYGON((-17.379 -63.184, -17.379 -76.551, 113.814 -76.551, 113.814 -63.184, -17.379 -63.184))"
-21.376468,-42.685915,TiI,POINT(56.213 -22.613)
-61.918825,69.790612,ezLj,POINT(8.420 13.829)
160.220193,-77.410656,ssrP,POINT(8.311 -81.404)
20.779942,-30.895325,xF,POINT(-82.314 10.120)
-140.216834,47.076819,WHbGcQY,"LINESTRING(-140.356 57.131, 95.492 23.688)"
-152.013054,-25.356812,QJtAwz,"POLYGON((-49.952 -14.525, -49.952 -46.265, 0.701 -46.265, 0.701 -14.525, -49.952 -14.525))"
-162.04212,6.357447,FjSyFqX,"POLYGON((93.389 -4.915, 93.389 8.972, 26.176 8.972, 26.176 -4.915, 93.389 -4.915))"
-23.473211,25.273578,VTW,"POLYGON((-169.027 -35.713, -169.027 -33.384, 95.570 -33.384, 95.570 -35.713, -169.027 -35.713))"
139.656149,-45.631431,RtANbs,"LINESTRING(-51.295 40.453, 128.821 22.585)"
0.896865,-57.453329,fndClaV,POINT(37.643 -14.072)
-45.364547,-36.089211,Fu,"LINESTRING(-104.742 0.633, -156.980 37.982)"
91.151507,52.595432,usi,POINT(30.031 7.743)
-176.61357,-28.581356,oz,"LINESTRING(-88.664 -63.261, -85.982 -28.159)"
-144.270416,53.143948,JDhglos,POINT(17.488 -12.209)
-152.888553,10.341768,lvOia,"POLYGON((22.344 23.872, 22.344 84.604, 42.272 84.604, 42.272 23.872, 22.344 23.872))"
129.27581,79.509513,PhZNKZ,"POLYGON((2.195 84.594, 2.195 28.225, 123.145 28.225, 123.145 84.594, 2.195 84.594))"
-156.831133,-42.097867,vuCSNnv,"LINESTRING(78.942 83.489, 31.592 -17.468)"
148.655906,-66.06821,ZaEyRp,"LINESTRING(-52.208 -62.565, -169.241 -32.616)"
50.855892,-25.940073,cSam,POINT(105.644 21.172)
-148.008136,61.6956,OINTKM,"LINESTRING(-166.820 -31.516, 78.189 58.393)"
103.91821,-64.919736,kAC,"POLYGON((-157.168 73.227, -157.168 46.453, -166.168 46.453, -166.168 73.227, -157.168 73.227))"
151.42513,81.763651,fSAWvY,POINT(154.903 -29.656)
-150.084305,33.925824,tJcKBP,POINT(80.959 25.170)
102.414077,-69.651422,IQ,POINT(113.382 59.413)
167.408238,43.642644,JHJny,POINT(37.297 42.489)
81.863157,18.499721,BkfPl,"POLYGON((-88.690 70.304, -88.690 -63.957, -136.430 -63.957, -136.430 70.304, -88.690 70.304))"
-45.920687,-5.190378,diL,"POLYGON((-146.747 -8.091, -146.747 58.274, 20.592 58.274, 20.592 -8.091, -146.747 -8.091))"
153.47741,-75.050198,XNBL,POINT(75.637 30.549)
13.365193,-75.723179,rPXhbv,"LINESTRING(-76.953 61.292, -124.601 -22.948)"
85.320264,-23.472873,mpOjG,"POLYGON((-75.354 1.325, -75.354 -7.266, 10.088 -7.266, 10.088 1.325, -75.354 1.325))"
4.408401,0.821392,YZfUT,POINT(92.996 -66.134)
-135.023777,43.803345,oo,"POLYGON((-178.374 69.481, -178.374 -31.673, 95.892 -31.673, 95.892 69.481, -178.374 69.481))"
-123.425114,34.730392,BW,"LINESTRING(-125.687 29.894, 172.103 -27.559)"
133.568089,-82.506752,sIjNn,"POLYGON((90.553 -70.770, 90.553 -56.628, 137.807 -56.628, 137.807 -70.770, 90.553 -70.770))"
-81.134661,-0.974039,BzjKCew,"LINESTRING(95.852 -5.058, -19.838 -29.702)"
140.270823,-66.841173,VbP,POINT(40.387 -0.530)
156.49705,61.966259,vqMxO,"LINESTRING(-179.508 77.291, 138.855 -68.282)"
73.527231,44.139947,PCJ,"LINESTRING(173.582 -21.292, 2.050 -47.680)"
139.877881,52.673782,SPZf,POINT(-92.893 -56.079)
-37.974756,78.346993,IzFSIg,POINT(49.559 34.341)
122.224637,-47.492124,csXgOpA,"POLYGON((-145.847 -7.801, -145.847 -63.756, -100.445 -63.756, -100.445 -7.801, -145.847 -7.801))"
69.47564,-50.128958,Eh,"LINESTRING(43.140 3.352, 154.944 -43.736)"
105.321457,-18.644964,PkM,POINT(-99.789 -46.226)
175.667319,36.233811,mA,POINT(104.429 -16.323)
-26.172348,22.626109,XEOxK,POINT(-106.191 -23.151)
-112.294561,38.861911,XTbA,POINT(29.266 -29.119)
51.670394,31.622522,vfn,POINT(-62.157 -58.928)
-98.511555,35.351278,JvAEy,"POLYGON((98.706 33.337, 98.706 39.398, -70.487 39.398, -70.487 33.337, 98.706 33.337))"
94.013813,58.330209,zOLApbN,"LINESTRING(115.232 -43.314, -91.580 -84.801)"
33.391379,-43.899565,zbLO,"POLYGON((-126.755 52.243, -126.755 -41.819, -8.723 -41.819, -8.723 52.243, -126.755 52.243))"
-65.646835,-84.335638,VdiLc,POINT(-14.059 21.432)
0.707196,22.797265,uBr,"POLYGON((-82.601 -55.786, -82.601 75.447, -81.749 75.447, -81.749 -55.786, -82.601 -55.786))"
5.843288,-26.364631,amnfxHU,POINT(36.648 -9.297)
172.735634,-60.606354,GlUUuxi,"POLYGON((40.412 -51.772, 40.412 -23.198, -139.209 -23.198, -139.209 -51.772, 40.412 -51.772))"
-109.209923,32.708123,EeSCmL,"LINESTRING(-96.975 -63.111, -160.084 54.515)"
-114.680133,5.134355,pYMVBUh,"LINESTRING(7.247 53.982, -20.162 -49.718)"
-142.985179,66.191644,IN,"LINESTRING(163.483 63.091, 172.845 77.921)"
-61.22896,78.42228,gaCdF,"LINESTRING(97.887 -9.636, 114.980 -5.751)"
164.873841,33.266413,Qj,POINT(112.717 -33.367)
-8.747102,-8.717985,DsHROoV,"LINESTRING(77.749 -32.340, -105.152 -21.615)"
-132.545164,16.831875,dwl,"LINESTRING(-177.630 25.146, 16.212 -22.046)"
34.651673,3.674896,SD,"LINESTRING(-10.889 -59.213, -21.739 15.947)"
-138.106059,-47.265917,QZxi,"LINESTRING(-114.882 -67.118, 133.987 53.185)"
-174.762426,0.101945,qZn,POINT(-90.107 -42.140)
-108.102681,60.231594,XmT,"POLYGON((-87.431 31.696, -87.431 -68.726, -121.201 -68.726, -121.201 31.696, -87.431 31.696))"
-0.83718,9.231685,BlEWheX,"LINESTRING(-34.194 -64.807, -35.786 48.881)"
-82.164811,-10.809233,AXpzH,"POLYGON((-152.391 80.224, -152.391 -79.158, 124.010 -79.158, 124.010 80.224, -152.391 80.224))"
160.93197,-66.786904,xcfxum,POINT(62.887 -7.526)
38.496973,75.107452,JzOXdFk,"POLYGON((-48.244 -55.516, -48.244 -31.794, 139.888 -31.794, 139.888 -55.516, -48.244 -55.516))"
-81.854513,-76.371726,qa,"POLYGON((-85.445 -14.934, -85.445 68.261, -155.755 68.261, -155.755 -14.934, -85.445 -14.934))"
-168.792473,-79.603475,jgNRiVM,"LINESTRING(-18.426 -39.517, 52.419 39.019)"
-88.958019,-12.451857,Vxmg,POINT(164.993 -22.241)
-158.711873,17.865359,CJRCj,"POLYGON((174.608 -41.349, 174.608 6.480, 21.763 6.480, 21.763 -41.349, 174.608 -41.349))"
100.522927,-83.860754,NyI,"POLYGON((-167.672 11.517, -167.672 -0.089, -128.711 -0.089, -128.711 11.517, -167.672 11.517))"
120.385979,55.787625,ly,POINT(39.760 -47.183)
127.145527,72.621613,fwNe,POINT(-14.649 12.753)
-167.938269,44.045123,vPP,"LINESTRING(161.698 10.657, -152.425 -18.528)"
-166.552906,6.410283,RuK,"LINESTRING(152.038 11.418, -61.362 40.400)"
-16.280989,55.130069,lIsI,"LINESTRING(-139.168 -37.492, 133.267 -44.282)"
64.554483,60.92063,rBZ,"LINESTRING(-50.351 55.010, -148.150 75.508)"
-50.010366,77.471245,Nz,"LINESTRING(136.151 58.351, -53.307 52.830)"
-156.907613,-20.75349,wZc,"POLYGON((-6.389 -47.098, -6.389 74.281, -120.433 74.281, -120.433 -47.098, -6.389 -47.098))"
-21.194164,-70.093465,Gl,POINT(55.822 -68.466)
167.165768,66.350209,sLIu,"LINESTRING(89.783 -66.433, 26.735 22.614)"
-21.447033,70.592029,yC,POINT(94.530 -44.824)
26.548588,30.336038,do,"LINESTRING(92.029 81.301, -62.452 60.571)"
-21.34105,18.631425,KkiA,POINT(-64.148 -54.802)
81.184561,-74.545041,wMi,"LINESTRING(54.896 -19.215, 120.268 -27.919)"
154.892378,-53.641696,cznYzD,"LINESTRING(20.469 -67.377, -65.071 11.104)"
28.923153,-6.37721,weKlZVO,"POLYGON((137.030 65.070, 137.030 -47.766, 46.260 -47.766, 46.260 65.070, 137.030 65.070))"
-39.573059,-20.858633,Kynje,POINT(-66.927 -8.509)
25.682674,-17.67977,ToYFb,POINT(-55.718 40.183)
131.634116,-47.639016,uq,POINT(-39.814 42.104)
-72.1939,76.280138,lIcNK,POINT(-52.351 -12.903)
-64.67388,-19.853556,BLkFwqf,"LINESTRING(107.073 -30.213, 13.072 46.364)"
-133.893114,31.292602,rdGI,"POLYGON((-118.139 -73.397, -118.139 37.911, -144.321 37.911, -144.321 -73.397, -118.139 -73.397))"
-12.742193,20.12898,RLavGYS,"POLYGON((168.112 -82.538, 168.112 -9.123, -25.041 -9.123, -25.041 -82.538, 168.112 -82.538))"
106.349476,49.879379,GQmox,"POLYGON((-93.091 -11.562, -93.091 79.183, -30.363 79.183, -30.363 -11.562, -93.091 -11.562))"
15.639086,52.730288,QRu,"POLYGON((92.998 -46.304, 92.998 26.623, 72.038 26.623, 72.038 -46.304, 92.998 -46.304))"
84.701343,70.494905,UPiKQwo,"LINESTRING(18.113 -64.309, 31.565 -57.276)"
-4.505078,20.74568,VNQl,"LINESTRING(66.192 40.120, 145.104 61.964)"
-47.373776,44.188913,DiMd,"LINESTRING(93.790 -54.469, -28.552 2.922)"
-46.271671,52.296596,MlQVBT,"POLYGON((89.614 -46.903, 89.614 40.338, -13.147 40.338, -13.147 -46.903, 89.614 -46.903))"
-66.869138,44.729056,GvwBA,POINT(-89.023 -22.249)
50.397352,21.246925,yJxK,POINT(114.106 24.896)
75.640772,47.518338,PNBpTp,POINT(-85.988 12.666)
-28.156842,-25.093563,dMcqqBZ,"POLYGON((165.558 44.356, 165.558 -21.031, 89.339 -21.031, 89.339 44.356, 165.558 44.356))"
135.469823,11.844847,uByAw,POINT(141.215 46.048)
124.433299,24.982137,eVx,POINT(85.735 19.063)
-17.13495,68.834385,uJMWE,POINT(7.508 -80.188)
-9.956029,-63.852946,Pe,"LINESTRING(-173.038 -78.317, 84.717 14.364)"
-90.523989,-20.547566,JTNQr,"LINESTRING(160.319 -57.757, -44.232 -1.975)"
89.722106,36.644518,GuvCHH,POINT(89.115 -8.108)
-80.572828,-25.591626,kmhwo,"POLYGON((-87.953 -35.131, -87.953 2.924, -75.654 2.924, -75.654 -35.131, -87.953 -35.131))"
-82.100256,-34.072257,bGwp,"LINESTRING(-12.526 33.253, -161.322 84.913)"
21.002374,77.573775,QO,POINT(-64.489 45.138)
24.399186,-45.2355,XzMt,POINT(155.271 3.541)
151.32188,-78.674316,matc,"LINESTRING(158.831 35.854, -100.941 74.407)"
110.906529,-43.059381,KefzDJS,POINT(-69.059 -14.985)
-138.13802,-81.922312,jzl,POINT(-58.764 2.795)
111.480205,58.110295,bBb,"LINESTRING(85.146 20.473, 25.966 42.253)"
-153.72907,-69.313273,mKSLdu,"LINESTRING(139.042 57.689, 135.026 -27.086)"
-14.009379,-73.32328,vMfqjl,POINT(7.316 9.824)
-73.806128,45.665245,MxwZ,POINT(-33.993 0.221)
-120.482113,-16.695722,YRSpZqX,"POLYGON((-78.134 42.462, -78.134 41.928, 13.136 41.928, 13.136 42.462, -78.134 42.462))"
57.132158,65.006176,CWrTls,"POLYGON((129.669 -44.433, 129.669 73.002, 56.814 73.002, 56.814 -44.433, 129.669 -44.433))"
63.511946,63.834047,pQd,"POLYGON((-85.829 -1.166, -85.829 -20.467, -98.897 -20.467, -98.897 -1.166, -85.829 -1.166))"
123.79838,-35.829281,yeZqij,POINT(-138.074 -20.343)
-110.709807,-79.493858,HktZ,POINT(31.024 70.039)
-144.220574,15.003641,JYOnF,POINT(109.082 -67.498)
-134.055325,-3.003109,li,POINT(134.040 -34.014)
59.792917,70.533103,fTLtH,POINT(-92.323 54.243)
170.912507,81.288925,XsKsPe,"POLYGON((-79.752 -51.042, -79.752 13.680, -79.744 13.680, -79.744 -51.042, -79.752 -51.042))"
36.643071,13.087172,UOkW,POINT(-13.510 44.091)
-52.490148,-9.017314,UKBywx,POINT(104.146 27.380)
-118.101178,27.03527,qAdX,"POLYGON((-46.972 13.880, -46.972 -75.112, 98.607 -75.112, 98.607 13.880, -46.972 13.880))"
-63.506943,-42.770258,iB,"LINESTRING(146.501 -71.574, -59.135 37.223)"
163.078009,-50.511093,MTNaxl,"POLYGON((-135.596 -79.295, -135.596 -58.151, -158.106 -58.151, -158.106 -79.295, -135.596 -79.295))"
122.561658,-46.164111,ySQkOB,"POLYGON((-17.244 -6.573, -17.244 52.557, 41.711 52.557, 41.711 -6.573, -17.244 -6.573))"
-62.477591,-72.376389,CfRDJ,"LINESTRING(14.005 -30.508, -51.288 -78.027)"
-137.661799,-36.587656,OiCheql,POINT(112.652 47.557)
177.76167,-59.582209,Xng,"LINESTRING(-40.715 27.476, 152.210 15.776)"
155.814298,-65.835903,LVVm,"POLYGON((4.226 47.350, 4.226 -53.541, 72.285 -53.541, 72.285 47.350, 4.226 47.350))"
-155.479067,33.453673,VFmKx,POINT(-82.227 22.107)
-41.27085,67.394882,woHOom,POINT(-104.460 29.226)
-173.785277,6.235915,vLUC,"POLYGON((-124.640 10.909, -124.640 22.644, -169.170 22.644, -169.170 10.909, -124.640 10.909))"
174.318959,-9.272845,QOUaHfa,POINT(72.113 -55.735)
98.748338,41.287853,fRjLUVA,POINT(27.337 -40.845)
54.197816,27.992963,ENX,"POLYGON((73.782 -69.585, 73.782 -59.564, 168.329 -59.564, 168.329 -69.585, 73.782 -69.585))"
